NO STYLIST [V2],"⭐ Diamonds
(prod. Clayco)
(PERFECT TIMING)","OG Filename: LONE K X CLAYCO - AUG 3 (DSIMS ROUGH MIX)
OG Filename (Metadata): INTERNET MONEY SESSION AUG 3 (DSIMS ROUGH MIX)
Made on Aug 3, 2021 in a session with Internet Money",3:02,"Aug 3, 2021","Oct 31, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/2403e2e096c9b24e4342971b0fa56fc6 
NO STYLIST [V2],"Done Playin
(prod. ???)","OG Filename: Lonely - 61621 #2
Leaked in a Mass Cow Leak, Nice WAV File.",3:18,"Jun 16, 2021","Nov 13, 2023",Throwaway,OG File,Lossless,https://pillows.su/f/da148461cbae5e0770ea47c67a622276
NO STYLIST [V2],"Don't Play With Him
(prod. Clayco)
(REAL DEAL)","OG Filename: Lonely - Dont Play With Him roughmix1
Leaked on November 17, 2023.",3:12,"May 3, 2021","Nov 17, 2023",Throwaway,OG File,High Quality,https://pillows.su/f/9c02a9c6adde431a837c7bc1d25ff865
NO STYLIST [V2],"Everyday
(prod. Clayco, BryceUnknwn & ​y2tnb)","OG Filename: Lonely - Everyday roughmix 
Leaked in a 200$ PB to Leak.",2:00,N/A,"Dec 1, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/c00a8ec4a0ab34bd1ab184121fe960e6
NO STYLIST [V2],"Fall Over
(with Locvl) (prod. Clayco)
(Hit)","OG Filename: me x destroy lonely v2
Verse Lone sold in 2021. Throwaway track that surfaced on SoundCloud.",2:24,2021,"Dec 16, 2021",High Bitrate Rip,Full,High Quality,https://pillows.su/f/ed7a13d6bcf2bb3e7657d366888d3019
NO STYLIST [V2],"✨ Fuk A H8tr
(prod. Rok & Warren Hunter)
(Fuck A H8tr, Fuck A Hater, I'm Like Grandma What The Fuck)","OG Filename: lonely Fuk a h8tr rok
Previewed by Lone on April 17, 2021 on an IG live. Throwaway from the NO STYLIST sessions.",2:33,Apr 2021,"Jun 2, 2022",Throwaway,OG File,CD Quality,https://pillows.su/f/2ce3abbbaba9eef6bca4101eedffbb61
NO STYLIST [V2],"⭐ Kash
(prod. Richie Souf)
(FAST LIFE)","OG Filename: lonely kash rough v1 richie souf
The song was first previewed on April 14th 2021 via IG stories teasing the song mentioning Richie. On May 2, Lone would go to preview the whole song played in LQ via IG live. Then the song would go on to leak on April 17 2022. The OG File would be then leaked on November 18, 2023.",3:18,2021,"Nov 18, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/d67caa3f492481a5afb096ea9472a32f
NO STYLIST [V2],"✨ Krazy
(prod. KP Beatz)
(COOLIN)","OG Filename: lonely - krazy (roughmix)
Recorded in 2021, leaked on April 21st, 2023.",2:59,"Feb 13, 2021","Apr 21, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/2b94f75e7f47e7b804e6ad99f191bc78
NO STYLIST [V2],"IDC
(prod. KP Beatz, Jonah Abraham & LostKidSamy)
(I Don't Care)","OG Filename: lonely idc kp x jonah x samy
Leaked on December 2, 2023.",2:44,2021,"Dec 2, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/b1f91e731bab6f78ffe2f7d9a2ab5254
NO STYLIST [V2],"⭐ If Looks Could Kill [V1]
(prod. Clayco)
(All The Shit I Seen, Forever, 4ever)","OG Filename: If Looks Could Kill DEMO
File is dated as 2021, leaked as a bonus to the Playboi Carti 'VETEMENT JEANS' gb",2:37,2021,"Sep 25, 2023",Demo,OG File,CD Quality,https://pillows.su/f/111a336ec89b0bdf7af5e2bbda8310a9
NO STYLIST [V2],"Insane
(prod. Clayco)","OG Filename: lonely - insane (roughmix)
Leaked on August 6, 2023.",3:13,N/A,"Aug 6, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/eeb87e0216cf55ed756bf7c6d6dda578
NO STYLIST [V2],"Jus Sayin
(prod. Rok)","OG Filename: LONELY 1.22.21 3
Leaked on October 25, 2023. OG File leaked on March 31, 2026.",1:59,"Jan 22, 2021","Dec 3, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/d0b03ab85f726113f5026720b7ead501
NO STYLIST [V2],"✨ Kung Fu
(prod. 4ME)","OG Filename: Lonely - 2 apr28
Part of the December 4, 2023 200x mass leak. Later released by 4ME on his soundcloud. Uses a similarly aggressive voice to the one heard on 'Badass'.",2:23,"Apr 28, 2021","Dec 4, 2023",Throwaway,OG File,High Quality,https://pillows.su/f/961e7a65caff4104563d2477d1968996
NO STYLIST [V2],"✨ Let's Ride
(prod. Checkdior)
(OK Let's Ride)","OG Filename: lonely lets ride v1 prod checkdior
Throwaway from the NO STYLIST sessions.",2:10,2021,"Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/f48d1f4a2d38e8e6da763b3dd577a03c
NO STYLIST [V2],"Love The Feelin
(prod. SenseiATL)","OG Filename: lonely - love the feelin rough
Throwaway from the NO STYLIST sessions.",2:12,Mar 2021,"Jan 5, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/b20fe840659ceecd7c587665ebe6c7c1
NO STYLIST [V2],"Make And Model
(prod. Lucian, ssort, mochila & Glasear)","OG Filename: lonely make and model lucian ssort mochila glasear 3
First previewed in 2021 , Song was leaked August 14, 2024.",2:56,"Jun 13, 2021","Aug 14, 2024",Throwaway,OG File,CD Quality,https://pillows.su/f/a9f3426479e9542b8fc2d681666c8960
NO STYLIST [V2],"Me [V1]
(prod. Clayco)","OG Filename: Lonely - 2 rough
Leaked on December 4, 2023. 2nd bounce with a different filename with a slightly rougher mix.",2:58,"Apr, 28 2021","Dec 4, 2023",Throwaway,OG File,High Quality,https://pillows.su/f/671a1e4ee07ab2e8e23f92fdbc826032
NO STYLIST [V2],"Me [V2]
(prod. Clayco)","OG Filename: Lonely - apr28 1
2nd OG File surfaced on March 23, 2026",2:58,"Apr, 28 2021","Mar 23, 2026",Throwaway,OG File,High Quality,https://pillows.su/f/06d1cb150b093e04c87240aa114e28e1
NO STYLIST [V2],"Mirage
(prod. Clayco)","Throwaway track that surfaced on SoundCloud. Previewed Jan 7, 2021 on Lone's IG story. Throwaway from the NO STYLIST sessions.",2:56,N/A,"Dec 27, 2022",Throwaway,Full,High Quality,https://pillows.su/f/1ef8769b479978add43df0cb674f6afd
NO STYLIST [V2],"MWB
(prod. Clayco & Cade)
(Modern Warfare Btch, Modern Warfare Bitch)","OG Filename: lonely MWB prod clayco cade
Leaked on August 9, 2023.",2:13,2021,"Aug 9, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/2e4476343c7da68e0211cf14b9693de3
NO STYLIST [V2],"Nobu
(prod. Clayco & Zodiac)","OG Filename: Loenly Nobu
Leaked on May 31, 2022 via Propkers soundcloud. Filename is misspelled.",3:08,N/A,"May 31, 2022",Throwaway,OG File,CD Quality,https://pillows.su/f/08779262976fa6fd3f91fe0e2ac9dda3
NO STYLIST [V2],"Not For Me
(prod. ???)","OG Filename: lonely - not for me (roughmix)
Snippets leaked in September 2023. Leaked on November 17, 2023.",2:44,N/A,"Nov 17, 2023",Throwaway,Full,CD Quality,https://pillows.su/f/b9e960c857d2095c3f5d548650153293
NO STYLIST [V2],"Out The Park
(prod. ​​skai)
(PRADA SHOES)","OG Filename: lonely - out the park (rough mix)
Throwaway from 2021.",2:44,N/A,"Nov 2, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/28aebc22cd3ebb0c048dfeef0ace035b
NO STYLIST [V2],"Picture Me
(prod. Jugg2k)","OG Filename: Picture Me
Leaked on June 28, 2023.",2:13,2021,"Jun 28, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/94e50daf698d96c16696eeb4070f63a6
NO STYLIST [V2],"Real Big Bag*
(prod. ???)","OG Filename: lonely sesh 2 arp27
Throwaway from the NO STYLIST sessions.",2:59,"Apr 27, 2021","Dec 4, 2023",Throwaway,OG File,High Quality,https://pillows.su/f/3efd6285c289fa110eddc1b718fec8d2
NO STYLIST [V2],"✨ Rockn Out
(prod. Clayco)
(Rockin Out)","OG Filename: lonely rockn out clayco
Snippet leaked on August 8, 2025. Another snippet leaked on September 2, 2025. Leaked on March 30, 2026.",1:53,2021,"Mar 30, 2026",Throwaway,Full,High Quality,https://pillows.su/f/eba70ce00852bfd7deedf91d3400901f
NO STYLIST [V2],"✨ Shit I Seen*
(prod. ???)","OG Filename: lonely sesh 4 apr28
Throwaway from the NO STYLIST sessions. Recorded in the same session as FUCK IT UP.",2:40,"Apr 28, 2021","Dec 4, 2023",Throwaway,OG File,High Quality,https://pillows.su/f/6b146e543af8144cdff1c4df62782d49
NO STYLIST [V2],"⭐ Stalking Me
(prod. Loesoe)","OG Filename: lonely stalking me loesoe
Leaked on August 27, 2023. This song shares the same instrumental as Trippie Redd's song ""Love Me Now"" coming from his song 𝔉𝔦𝔯𝔢 ℑ𝔫 𝔐𝔶 ℌ𝔢𝔞𝔯𝔱 <3.",2:20,2021,"Aug 27, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/f196e4d2673503d96d953927eefa02de
NO STYLIST [V2],"Sunset
(prod. F1LTHY, Lukrative & Lucian)","OG Filename: lonely sunset f1lthy lukrative lucian
The CDQ snippet surfaced online on August 2, 2023. The song leaked online on August 4, 2023 after a succesful GB. Recorded in the same session as ''2 My Room'', ''Make And Model'' and ''FUK GOIN''.",4:12,"Jun 13, 2021","Aug 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/e1b0b39f7df47574598aabfa60590325
NO STYLIST [V2],"This Not That
(prod. Clayco)","OG Filename: Lonely This Not That
Leaked on December 4, 2023.",2:42,2021,"Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/85670311dac2d48ac429fcfcaccaf8af
NO STYLIST [V2],"⭐ Tethered
(prod. Rok)","OG Filename: lonely tethered rok
Leaked on September 8, 2025. OG file leaked 3 days later.",2:13,2021,"Sep 8, 2025",Throwaway,OG File,CD Quality,https://pillows.su/f/eebf6c2a2f6b44f504a28f06592863f4
NO STYLIST [V2],"✨ Vivid
(prod. KP Beatz, Clayco & 4ME)
(Bstroy, (B)Stroy)","OG Filename: lonely vivid kp samy
First previewed on Destroy Lonely’s X page on May 26, 2021, and titled by fans as (b)stroy. The song was performed multiple times over the next months, and was rumored to be on NO STYLIST. Two years later, multiple snippets of the song were leaked online and a group buy for the song would start after the song “Stalking Me” was announced on August 21, 2023. The group buy was official on August 27, 2023 and leaked online on September 2, 2023.",2:45,"May 26, 2021","Sep 2, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/90cc22da4adfc2c25a1375e428725ad9
NO STYLIST [V2],"⭐ Way2Hi
(prod. Clayco & Bhristo)
(Way 2 High, Way Too High, Streets)","Snippet leaked on June 21, 2025. A second snippet leaked on October 1, 2025. Played again in VC on November 1st, 2025. A fourth snippet leaked on Feb 8, 2026. A fifth snippet leaked on Feb 18, 2026. 2 more snippets leaked on April 7, 2026. Played in a VC by cold on April 11, 2026. Leaked on April 22, 2026.

The transition halfway through to hldmyhnd is just a stem edit made by a seller, as of now the unedited file has yet to surface.",2:59,2021,"Apr 22, 2026",Throwaway,Self-Bounce,High Quality,"Leaked File: https://pillows.su/f/947b6847c46362a8ec048350f397fbac
Edit that removes transition: https://pillows.su/f/7ec01b14ba6e9e0dca078d6e30af88f5"
NO STYLIST [V2],"What 2 Do
(prod. YXNGFLAIR & Zodiac)","OG Filename: 3.15
Leaked on April 30, 2024.",2:39,"Mar 15, 2021","Apr 30, 2024",Throwaway,OG File,CD Quality,https://pillows.su/f/3a47a0192eb6cf53dfa2f959b0bda34d
NO STYLIST [V2],"✨ Wit It
(Mickey Mouse)","OG Filename: Lonely Wit It
Leaked on April 20, 2024.",3:24,2021,"Apr 20, 2024",Throwaway,OG File,CD Quality,https://pillows.su/f/60b1415a6d51cc77ada80cda4b2b014f
NO STYLIST [V2],"⭐ You & I [V2]
(prod. ProllyIan)
(Alien, LVL, You And I)","OG Filename: lonely 62921 v2
This track leaked on July 22, 2022. The song samples A$AP Rocky's song ""LVL” produced by Clams Casino. ",2:29,"Jun 29, 2021","Jul 22, 2022",Throwaway,OG File,CD Quality,https://pillows.su/f/269a5708b43ac0d67509977538e850ab
,,OG Files for released + Alt Mixes,,,,,,,
NO STYLIST [V2],"been through [V1]
(prod. 2onefour)","OG Filename: lonely 2onefourr placement
OG File for been through.",2:02,N/A,"Aug 5, 2022",OG File,OG File,CD Quality,https://pillows.su/f/78b9a554c5ea66f5919b6491a7aed4d6
NO STYLIST [V2],"do the most [V1]
(prod. Clayco)","OG Filename: lonely 71221 v1
OG file for do the most. Leaked on September 15, 2025.",2:12,"Jul 12, 2021","Sep 15, 2025",OG File,OG File,CD Quality,https://pillows.su/f/c79f981b0e28d2da373eabc8eaf5e37c
NO STYLIST [V2],"Came Through
(feat. Destroy Lonely) (prod. IsaacIndigo & Embasin)","OG Filename: 11. indigo & embasin. - Came Through (feat. Destroy Lonely)
#2: Came Through (Prod. indigo & embasin.)
Leaked on December 29, 2022 on SoundCloud by Shogani.",3:04,2021,"Dec 29, 2022",Throwaway,OG File,CD Quality,https://pillows.su/f/ae6d28b4befb7e296cd2e3622a041e21
NO STYLIST [V2],"Damage [V1]
(prod. Richie Souf)","OG Filename: Lone Richie
The OG File leaked on August 3, 2022.",2:13,"Apr 28, 2021","Aug 3, 2023",Throwaway,OG File,High Quality,https://pillows.su/f/e541d45fc7527e244947d93e110133b1
NO STYLIST [V2],"Demons [V1]
(prod. Cade & OB Beats)
(Hail Mary)","OG Filename: lonely demons obbeats cade
OG File for Hail Mary.",2:07,2021,"Dec 31, 2025",OG File,OG File,CD Quality,https://pillows.su/f/0f1e2ac16658a2b0e3d66afa3ad7dbdd
NO STYLIST [V2],"FUCK IT UP [PACK A PUNCH]
(prod. Clayco)","OG Filename: Lonely - 4 apr28
OG File for FUCK IT UP.",3:06,"Apr 28, 2021","Dec 4, 2023",OG File,OG File,High Quality,https://pillows.su/f/2b70bc534f83b51c8135e92105b4293f
NO STYLIST [V2],"Fuk Goin [V1]
(prod. F1LTHY, Lukrative & Lucian)","OG Filename: lonely Fuk Goin f1lthy lukrative lucian
OG File for FUK GOIN. Leaked on January 2, 2026.",2:26,"Jun 13, 2021","Jan 2, 2026",OG File,OG File,CD Quality,https://pillows.su/f/9986b4a731e191e57c09026107a9388a
NO STYLIST [V2],"i got em
(prod. Ginseng, MISOGI & Loesoe)","OG Filename: lonely I Got Em loesoe ginseng misogi
OG file for i got em. Leaked on September 15, 2025.",2:13,2021,"Sep 15, 2025",OG File,OG File,CD Quality,https://pillows.su/f/7b03148d4391a27a76a4b26c56547a1e
NO STYLIST [V2],"tokyoto
(prod. ProllyIan)","OG Filename: lonely Tokyoto prollyian
OG file for tokyoto. Leaked on September 15, 2025.",2:10,2021,"Sep 15, 2025",OG File,OG File,CD Quality,https://pillows.su/f/18d290391d8eee39410557841ae903d1
NO STYLIST [V2],"Solo [V1]
(prod. Embasin, Clayco & IsaacIndigo)","OG Filename: Destroy Lonely - Solo (Prod. indigo, embasin & Clayco)
OG File for Solo.",3:02,N/A,"Apr 29, 2022",OG File,OG File,CD Quality,https://pillows.su/f/82be6f66aeed8516641e2d86f917c3e3
NO STYLIST [V2],"sign language [V1]
(prod. Pvps)","OG Filename: lonely sign language
OG File for sign language.",1:58,N/A,"Aug 7, 2022",OG File,OG File,CD Quality,https://pillows.su/f/0ef2d6836967fb89961eb27d6f595261
NO STYLIST [V2],"get it on [V1]
(prod. Clayco)","OG Filename: destroylonely - get it on 
OG File for get it on.",2:34,N/A,"Aug 5, 2022",OG File,OG File,CD Quality,https://pillows.su/f/6574aec58fd7939a4d664591a40d8179
NO STYLIST [V2],"okay ya! [V1]
(prod. 1Chai)","OG Filename: lonely Okay Ya v1 chAI
OG file for okay ya! Leaked on September 15, 2025.",2:41,2021,"Sep 15, 2025",OG File,OG File,CD Quality,https://pillows.su/f/f3b6a2ebc3062746eb5e59b0b66dd91c
NO STYLIST [V2],"Millions
(prod. Trenton Kyle, Mayyzo & KP Beatz)
(Million)","OG Filename: lonely - million
OG file for Millions. Leaked on August 25, 2025.",2:32,2021,"Aug 25, 2025",OG File,OG File,CD Quality,https://pillows.su/f/1fda3875a2d1521549d31a892c15e5ea
NO STYLIST [V2],"Put That Sht On [V1]
(prod. ProllyIan & Clayco)","OG Filename: LONELY 11206
OG File for Put That Sht On.",3:05,"Nov 20, 2021","Dec 10, 2021",OG File,OG File,High Quality,https://pillows.su/f/1d07177ce79a6dabe1888972e6d5797a
NO STYLIST [V2],"Public [V2]
(prod. 4ME & Clayco)","OG FIlename: lonely public v2 clayco 4me
Throwaway from the NO STYLIST sessions. OG File leaked Sep 5, 2022",2:03,N/A,"Jun 22, 2022",OG File,OG File,CD Quality,https://pillows.su/f/53e2e7df3c8832e04b14a1e47b5af34f
NO STYLIST [V2],"Stand On It...
(prod. Rok & Outtatown)","OG Filename: LONELY 1.22.21 4
A song released by Destroy Lonely in January 2021. OG File surfaced on Dec 25, 2025",1:49,"Jan 22, 2021","Dec 25, 2025",OG File,OG File,CD Quality,https://pillows.su/f/09d4a879436d977a3a37f2553ce870db
NO STYLIST [V2],"saving me [V2]
(prod. Cedric Madden & Ginseng)","OG Filename: saving me v2 lonely ginseng
OG file for saving me. Leaked on September 15, 2025.",3:11,2021,"Sep 15, 2025",OG File,OG File,CD Quality,https://pillows.su/f/f33219e242fcecf5d8974cfc62f23f7d
NO STYLIST [V2],"what i do
(prod. ProllyIan)
(ok / what i do)","OG Filename: lonely what i do prollyian
OG file for ok / what i do. Leaked on September 15, 2025.",2:03,2021,"Sep 15, 2025",OG File,OG File,CD Quality,https://pillows.su/f/9f9ff38bc291937a2995ad911ef9be81
NO STYLIST [V2],"Woke Up Lit [V1]
(prod. Clayco)","OG Filename: lonely woke up lit prod clayco
OG File for Woke Up Lit.",2:19,N/A,"Oct 6, 2025",OG File,OG File,CD Quality,https://pillows.su/f/6ed0e4f964898684b50f9192b62ce7bb
NO STYLIST [V2],"ZOMBIE [V1]
(prod. Clayco, Gunboi & Carson Beats)
(LNLY)","OG Filename: Destroy Lonely - 07 18 02 mix1.ZOMBIE
Original mix of LNLY titled ZOMBIE. This version was originally previewed on Destroy Lonely’s Instagram Live in late August 2021. Lone performed this song later in the year during his show in LA on September 24th, 2021. Nezzus previewed the second verse in February, 2022 on his Instagram Live. It eventually leaked alongside 5 other songs on July 21st, 2022. ",3:36,"July 18, 2021","Sep 1, 2022",OG,Full,CD Quality,https://pillows.su/f/d8c0af560df8f49f6f7499c039a0ffd9
,,Snippets & Partials,,,,,,,
NO STYLIST [V2],"🥇 Closer*
(prod. xdkole)",Throwaway from the NO STYLIST sessions. Not yet surfaced.,N/A,N/A,"Sep 24, 2021",Throwaway,Snippet,Recording,"https://pillows.su/f/7e12764df4538e4e853474d66e69ecfe
https://pillows.su/f/8622a2d60f62a92f9e45efa20a11c4c9"
NO STYLIST [V2],"🥇 Changing My Mood*
(prod. Cade)",Throwaway from the NO STYLIST sessions. Not yet surfaced.,N/A,N/A,N/A,Throwaway,Snippet,High Quality,https://pillows.su/f/5a7c5e53c9f44c9ff179e4deccf4446f
NO STYLIST [V2],"jus b kool*
(prod. Clayco & ​xdkole)","OG Filename: LONELY 1.22.21 2
First previewed Jun 29, 2023 on the CX, and again on Oct 24, 2023.",N/A,"Jan 22, 2021","Feb 27, 2025",Throwaway,Snippet,High Quality,"https://pillows.su/f/b0d92e78c02e59a3aa152bacddb352f3
https://pillows.su/f/374864923e978a0b87da5656b1fcfad4"
NO STYLIST [V2],"🥇 MIA
(prod. ???) 
(M.I.A.)",Throwaway from the NO STYLIST sessions. Not yet surfaced.,N/A,2021,"Jan 27, 2023",Throwaway,Snippet,High Quality,https://pillows.su/f/7cae59073c133fdf041932a37b44e073
NO STYLIST [V2],"Future Rahama - Rockstar Denim*
(feat. Destroy Lonely) (prod. Sammyboy)","OG Filename: lonely feat
The preview shows off Future Rahama's chorus and verse. This could be the during the same session as the song ""LOOK AT MY!""",N/A,N/A,N/A,Feature,Snippet,High Quality,"https://pillows.su/f/2c0f4d91394bac08ae094353ff982420
https://pillows.su/f/f92ad686d9b05f7882bd3b2fd9fefa9e
https://pillows.su/f/0ae6a62001d6c307581f086de08a44ca"
NO STYLIST [V2],"🏆 Ken Carson - Take Your Life*
(feat. Destroy Lonely) (prod. Clif Shayne & Glasear)","The song was recorded in 2021, but wasn't previewed until sometime in 2022. A new snippet featuring Destroy Lonely's verse would be previewed on June 23, 2024. A third snippet would be previewed on October 1, 2025. Another snippet surfaced on November 7th, 2025.",N/A,2021,"Nov 7, 2025",Feature,Snippet,Recording,"https://pillows.su/f/8e2a9cdd10587ece2cc84e76b596cf76
https://pillows.su/f/bee97f4c86f471a2e1b6fa9d8cb3e95b
https://pillows.su/f/664eda121ef097beabdd082ecda7af0b
https://pillows.su/f/d0f0b2a382f927df3bd2239bc933358f"
,,Music Videos,,,,,,,
NO STYLIST [V2],"Fuck It Up [PACK A PUNCH] [Music Video]
(dir. SHANETHESHREDDER)",Scrapped music video for the released song 'Fuck It Up' directed by SHANETHESHREDDER. More than likely lost. One snippet is missing.,N/A,May 2021,"May 29, 2021",Music Video,Snippet,HD,"https://imgur.gg/f/E0tQOqM
https://imgur.gg/f/rR5UlcT 
https://imgur.gg/f/4o6yI46 "
NO STYLIST [V2],"Krash Out [Music Video]
(dir. Rudys Rage)",Official MV for the released song 'Krash Out'. Unknown why the MV was scrapped.,2:18,N/A,N/A,Music Video,Full,HD,https://imgur.gg/f/7op9r6L
"116 OG File(s)
29 Full
0 Tagged
1 Partial
10 Snippet(s)
3 Unavailable","NO STYLIST [V3]
(NS+ ULTRA)","(Aug 4, 2021) (Lone announces he will be reworking the album)
(Oct 1, 2021) (The album is meant to release, however it does not)
(Apr 1, 2022 (20YRS OLD, the albums lead single, is released)
(Aug 12, 2022) (NO STYLIST is officially released)
(Nov 18, 2022) (NS+ (ULTRA), the albums deluxe, is released)",,,,"After continuous tweets mentioning the project, Lonely would finally tease a release date of October 1, 2021, in a now deleted tweet. Despite this, NO STYLIST failed to see a release on that date. After leaving the mixtape’s status entirely in the dark, it was surprise released on August 12, 2022 (we found out it was dropping due to a timezone drop), eight months after the last mention with absolutely no promotion, even receiving a cosign from Lil Uzi Vert.",,,
,,Full,,,,,,,
NO STYLIST [V3],"#'s
(feat. Homixide Gang & Biggaveli) (prod. Lil 88)
(NUMBERS, Extras)","OG Filename: #'s
Throwaway from the NO STYLIST sessions. Part of the December 4, 2023 200x mass leak.",2:17,2022,"Dec 4, 2023",Throwaway,OG File,High Quality,https://pillows.su/f/ceac5d61a62a7706511468fff495bf27
NO STYLIST [V3],"⭐ 220
(prod. Lucian & Lukrative)","OG Filename: LONELY 220 NEW
Leaked on April 23rd, 2025 after a groupbuy.",3:33,2022,"Apr 23, 2025",Throwaway,OG File,High Quality,https://pillows.su/f/13447f7a9c73a0cf5a0bca20803ce1dc
NO STYLIST [V3],"✨ Ain't No Way
(with Destroy Lonely) (feat. Homixide Gang) (prod. ​star boy & Outtatown)","The song was first previewed by Ken on his spam user00xman via an Instagram live along with 7 other songs. The song leaked on December 30, 2023 after a succesful GB for $800",2:55,2021,"Dec 30, 2023",Feature,Full,CD Quality,https://pillows.su/f/167ef9cb30565a755f804bc2af72a2e8
NO STYLIST [V3],"⭐ Brand New
(prod. Clayco & T8ko)
(High Fashion)","OG Filename: lonely brand new clayco t8ko
Recorded and previewed by Lone in 2021 on his Instagram Live, a new snippet online surfaced on February 6, 2023. The full song surfaced on November 17, 2023.",2:13,N/A,"Nov 17, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/8a4405ca315c7cbd43af650b452b6286
NO STYLIST [V3],"Brazy
(prod. Clayco)","OG Filename: Destroy Lonely - Brazy
Previewed on March 1, 2022 by Lone. Recorded in the same session as 'Brazy', 'Cool', 'Mood' and 'Ten Toes'. Leaked on December 29, 2022.",2:24,2022,"Dec 29, 2022",Throwaway,OG File,CD Quality,https://pillows.su/f/992f4c9587b876f2c962f51b192236e1
NO STYLIST [V3],"✨ Came Up
(prod. Clayco)
(Monsoon, Tycoon, Top Goon)","OG Filename: Lonely CAME UP 02_23_22
Previewed on May 15, 2022 via @_hitech’s Instagram story. A second snippet leaked on October 22, 2025. A third snippet leaked on December 29, 2025. A fourth snippet leaked on February 13, 2026. Played on a VC on March 9, 2026. Played in a VC by cold on April 11, 2026. The song was being GB'd but got forceleaked via SoundCloud on April 12, 2026.",2:54,"Feb 23, 2022","Apr 12, 2026",Throwaway,OG File,High Quality,https://pillows.su/f/e93687d8cb3b65daa992182702511448
NO STYLIST [V3],"✨ Catch Up
(prod. ok)","OG Filename: destroy lonely (untitled) prod ok
Originally loeaked on June 25, 2022 on SoundCloud with tags and an added intro. On October 5, 2025 the higher quality, unedited version was found on ok's SoundCloud, uploaded privately on Feb 23, 2022.",2:51,Feb 2022,"Jun 22, 2022",High Bitrate Rip,Full,High Quality,https://pillows.su/f/0df3c493c35aeec9550af9de4aabdac6
NO STYLIST [V3],"⭐ Close 2 U
(SUPPOSED 2 DO)","OG Filename: 3.16(3)
The song leaked on August 15, 2024 and then the OG File leaked two days later.",3:02,"Mar 16, 2022","Aug 17, 2024",Throwaway,OG File,CD Quality,https://pillows.su/f/930a3f56640ba9e75bd723f080ca7889
NO STYLIST [V3],"Cool
(prod. y2tnb & BryceUnknwn)","OG Filename: Destroy Lonely - Cool
Throwaway from the NO STYLIST sessions.",2:33,N/A,N/A,Throwaway,OG File,CD Quality,https://pillows.su/f/7985e6b176dc0939fdb598e92d02f62b
NO STYLIST [V3],"⭐ Courtship Dating
(prod. Clayco)","OG Filename: Destroy Lonely_COURTSHIP DATING_3.23.22
The song leaked on November 13, 2023. Samples the Crystal Castles song of the same name. Contains a beat switch.",6:01,"Mar 23, 2022","Nov 13, 2023",Throwaway,OG File,High Quality,https://pillows.su/f/76e2531feb76e54fff9b507160f91069
NO STYLIST [V3],"⭐ Difference [V2]
(prod. Clayco & Farsight)
(MISSING)","OG Filename: Difference v2 open
First previewed in August 21, 2021, this snippet has a sample from a popular rock song from Siouxsie and the Banshees, called “Christine”.",3:19,N/A,"Sep 16, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/49824770e28eb06449929d9ce442fc58
NO STYLIST [V3],"Do It Again
(prod. 1Velveteen & OG abi)","OG Filename: lonely  velveteen ogabi
The song leaked on January 27, 2023.",1:25,N/A,"Jan 27, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/60b47aa2d6b659e643c12f16830333ab
NO STYLIST [V3],"Down
(prod. Clayco)","OG Filename: down v1v2 8521
Leaked on December 27, 2022.",2:31,N/A,"Dec 27, 2022",Throwaway,OG File,CD Quality,https://pillows.su/f/40ffa2caa69d6a5716db48b7e0628f9c
NO STYLIST [V3],"Dresser
(prod. ProllyIan)","OG Filename: lonely dresser ian
Leaked by Monix, OG File leaked the next day.",1:30,N/A,"Nov 26, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/cffb83698838d0bd8ef60afe57bcd77e
NO STYLIST [V3],"Evil
(prod. ???)
(JESUS)","OG Filename: 6-5-22 DESTROY LONELY SONG 2
Part of the December 4, 2023 200x mass leak.",2:48,"June 5, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/a44cad898a617a3ea413087952ec02b1
NO STYLIST [V3],"Extraterestial
(prod. Clayco)
(NO LIFE)","OG Filename: lonely 3 
Throwaway from the NO STYLIST sessions.",2:07,N/A,N/A,Throwaway,OG File,CD Quality,https://pillows.su/f/52d01dad6137a93f632f149097d15bf0
